0,0,19.15
1,0,19.57
2,0,19.619999999999997
3,0,18.560000000000002
4,0,18.82
5,0,18.89
6,1,20.130000000000003
7,0,17.340000000000003
8,0,18.310000000000002
9,1,27.469999999999995
10,0,19.19
11,1,20.29
12,0,18.35
13,0,18.310000000000002
14,0,18.53
15,0,19.13
16,0,17.96
17,0,17.47
18,0,17.28
19,0,17.9
20,0,18.880000000000003
21,0,18.799999999999997
22,0,17.479999999999997
23,0,18.36
24,1,21.72
25,1,21.25
26,0,17.86
27,1,20.86
28,0,19.54
29,0,17.42
30,1,21.81
31,0,17.0
32,1,25.81
33,0,18.36
34,0,18.21
35,1,21.009999999999998
36,0,19.15
37,0,18.06
38,0,19.020000000000003
39,1,22.86
40,0,19.64
41,0,18.509999999999998
42,1,20.97
43,0,19.490000000000002
44,1,23.23
45,1,21.759999999999998
46,0,18.560000000000002
47,0,19.94
48,1,21.12
49,1,22.110000000000003
50,0,19.630000000000003
51,1,24.53
52,0,19.35
53,0,17.65
54,0,19.08
55,0,18.17
56,0,19.33
57,0,19.72
58,1,20.57
59,0,18.46
60,1,20.67
61,0,17.57
62,0,19.619999999999997
63,1,22.640000000000004
64,0,18.75
65,1,22.55
66,0,17.830000000000002
67,0,17.490000000000002
68,1,20.37
69,0,18.35
70,1,20.66
71,0,18.78
72,1,23.11
73,0,17.42
74,0,19.58
75,0,18.42
76,0,18.27
77,1,20.340000000000003
78,1,22.12
79,0,18.41
80,0,18.36
81,1,23.779999999999998
82,0,18.730000000000004
83,0,17.09
84,0,19.11
85,0,17.18
86,0,18.41
87,0,19.43
88,0,17.950000000000003
89,1,20.33
90,1,23.019999999999996
91,0,19.049999999999997
92,0,18.6
93,0,18.39
94,1,20.71
95,0,18.79
96,0,18.61
97,0,19.520000000000003
98,0,17.71
99,0,17.560000000000002
100,0,18.520000000000003
101,0,19.2
102,0,19.009999999999998
103,0,19.549999999999997
104,0,18.979999999999997
105,1,20.65
106,0,19.7
107,0,19.77
108,0,17.92
109,1,21.53
110,1,22.33
111,0,19.72
112,1,22.75
113,0,18.72
114,0,18.75
115,1,27.84
116,0,17.590000000000003
117,1,20.53
118,0,19.21
119,0,19.64
120,1,20.04
121,0,18.46
122,0,19.6
123,1,20.28
124,0,18.23
125,1,21.15
126,1,20.38
127,0,19.61
128,0,18.72
129,1,23.269999999999996
130,0,19.23
131,1,21.33
132,1,20.2
133,1,27.939999999999998
134,0,19.480000000000004
135,0,19.049999999999997
136,0,17.89
137,0,19.0
138,0,17.89
139,1,20.43
140,0,18.479999999999997
141,1,25.959999999999997
142,1,22.779999999999998
143,0,17.810000000000002
144,1,20.53
145,0,18.57
146,0,19.560000000000002
147,1,22.35
148,0,17.53
149,0,18.799999999999997
150,0,17.95
151,0,18.6
152,0,17.98
153,0,18.62
154,1,20.830000000000002
155,0,18.910000000000004
156,0,19.509999999999998
157,0,18.67
158,0,19.060000000000002
159,1,20.79
160,1,21.009999999999998
161,0,19.560000000000002
162,0,17.19
163,0,19.9
164,0,18.79
165,0,18.22
166,1,21.96
167,0,17.130000000000003
168,0,18.34
169,1,25.4
170,1,21.130000000000003
171,0,18.939999999999998
172,0,19.590000000000003
173,0,18.02
174,1,24.369999999999997
175,1,22.83
176,1,21.59
177,0,18.14
178,0,18.340000000000003
179,0,18.27
180,0,18.88
181,0,18.689999999999998
182,0,19.28
183,0,19.229999999999997
184,1,20.11
185,0,19.689999999999998
186,0,17.44
187,0,18.740000000000002
188,0,19.520000000000003
189,1,21.61
190,0,17.99
191,0,16.880000000000003
192,0,18.950000000000003
193,1,22.150000000000002
194,0,17.18
195,1,20.85
196,0,19.119999999999997
197,0,17.89
198,1,21.09
199,0,19.799999999999997
200,0,18.27
201,1,24.349999999999998
202,0,17.79
203,0,18.38
204,0,18.65
205,0,18.759999999999998
206,0,19.46
207,0,17.43
208,0,18.990000000000002
209,0,18.41
210,0,17.89
211,0,19.89
212,0,17.86
213,0,18.54
214,0,19.22
215,0,19.59
216,0,18.79
217,0,18.270000000000003
218,0,18.07
219,1,21.740000000000002
220,0,19.82
221,0,18.299999999999997
222,0,18.979999999999997
223,1,22.270000000000003
224,0,18.82
225,1,20.76
226,1,21.020000000000003
227,0,19.02
228,0,18.6
229,1,22.18
230,1,20.230000000000004
231,1,21.240000000000002
232,0,17.27
233,1,25.6
234,0,18.560000000000002
235,0,18.84
236,0,17.9
237,1,20.869999999999997
238,0,17.72
239,0,19.22
240,1,20.46
241,0,19.090000000000003
242,0,19.940000000000005
243,1,20.89
244,0,19.159999999999997
245,0,18.72
246,1,20.159999999999997
247,1,26.020000000000003
248,0,19.78
249,1,24.279999999999998
250,0,19.68
251,0,19.450000000000003
252,1,20.48
253,0,19.049999999999997
254,0,17.73
255,0,19.85
256,0,18.57
257,0,18.630000000000003
258,0,17.96
259,0,17.65
260,0,18.61
261,0,18.740000000000002
262,0,19.98
263,0,18.08
264,0,18.270000000000003
265,0,18.04
266,1,22.360000000000003
267,0,19.25
268,0,19.08
269,0,18.65
270,0,19.03
271,0,18.380000000000003
272,0,18.759999999999998
273,0,18.95
274,1,20.040000000000003
275,0,18.82
276,0,18.85
277,0,17.630000000000003
278,1,24.22
279,0,19.400000000000002
280,0,18.89
281,0,18.979999999999997
282,0,17.979999999999997
283,1,22.370000000000005
284,0,17.95
285,0,18.29
286,0,19.08
287,0,19.47
288,0,19.13
289,0,19.160000000000004
290,0,17.57
291,0,18.18
292,0,18.270000000000003
293,1,22.380000000000003
294,0,18.67
295,1,20.150000000000006
296,1,21.9
297,0,19.78
298,0,17.990000000000002
299,0,17.689999999999998
300,1,21.08
301,0,18.509999999999998
302,0,18.159999999999997
303,1,22.869999999999997
304,0,18.0
305,1,21.189999999999998
306,0,18.9
307,1,24.410000000000004
308,0,18.189999999999998
309,0,18.67
310,0,18.87
311,0,18.59
312,0,18.76
313,0,18.93
314,1,20.12
315,1,22.4
316,0,19.490000000000002
317,0,18.11
318,0,17.310000000000002
319,0,19.81
320,1,20.96
321,0,19.16
322,0,19.620000000000005
323,0,19.84
324,0,19.17
325,0,19.03
326,0,18.8
327,0,18.36
328,1,20.45
329,0,19.97
330,1,20.990000000000002
331,0,18.38
332,0,19.13
333,0,17.369999999999997
334,1,20.439999999999998
335,1,20.88
336,0,18.85
337,0,18.869999999999997
338,0,19.77
339,0,18.71
340,0,18.240000000000002
341,1,21.15
342,0,18.25
343,0,17.740000000000002
344,0,18.1
345,0,18.11
346,0,17.84
347,0,18.229999999999997
348,0,18.439999999999998
349,1,20.04
350,0,18.25
351,0,19.25
352,0,18.5
353,0,19.290000000000003
354,0,19.2
355,0,17.130000000000003
356,0,18.480000000000004
357,0,19.0
358,0,19.21
359,0,18.650000000000002
360,0,17.380000000000003
361,0,19.11
362,0,18.229999999999997
363,1,23.759999999999998
364,0,18.22
365,0,17.71
366,0,18.189999999999998
367,0,19.67
368,0,19.72
369,0,19.230000000000004
370,0,17.22
371,1,23.989999999999995
372,1,24.4
373,0,19.18
374,0,18.13
375,0,18.880000000000003
376,1,20.340000000000003
377,0,17.86
378,0,19.800000000000004
379,0,19.39
380,0,19.97
381,0,17.6
382,1,21.95
383,0,19.15
